Filename,Baseline,BaselineType,TopMargin,TopMarginType,LetterSize,LetterSizeType,LineSpacing,LineSpacingType,WordSpacing,WordSpacingType,PenPressure,PenPressureType,SlantAngle,SlantAngleType
p02-127.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,4,EXTREMELY INCLINED
g06-045c.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,5,STRAIGHT
g06-031h.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
g07-003b.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
d06-056.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
m01-022.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
d06-011.png,0,DESCENDING,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,1,LIGHT,4,EXTREMELY INCLINED
j04-070.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,2,A LITTLE INCLINED
f07-088a.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
g06-045j.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,MEDIUM,3,MODERATELY INCLINED
g06-037h.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
c04-170.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
f04-074.png,2,STRAIGHT,1,NARROW,0,BIG,1,SMALL,1,SMALL,2,MEDIUM,6,IRREGULAR
g01-031.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,3,MODERATELY INCLINED
g06-018c.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,6,IRREGULAR
e04-015.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
e06-010.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,0,HEAVY,3,MODERATELY INCLINED
f07-042a.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
l07-135.png,2,STRAIGHT,1,NARROW,0,BIG,1,SMALL,1,SMALL,1,LIGHT,6,IRREGULAR
g07-026b.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
f04-043.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
g04-077.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,6,IRREGULAR
h04-074.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,MEDIUM,3,MODERATELY INCLINED
g06-031k.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,2,MEDIUM,6,IRREGULAR
c03-087e.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
h07-084.png,1,ASCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
a01-128.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,3,MODERATELY INCLINED
d06-008.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,0,HEAVY,3,MODERATELY INCLINED
a03-059.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,MEDIUM,5,STRAIGHT
f02-030.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
e01-107.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,5,STRAIGHT
l04-005.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,2,A LITTLE INCLINED
g06-018f.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,0,EXTREMELY RECLINED
l01-000.png,2,STRAIGHT,1,NARROW,0,BIG,1,SMALL,1,SMALL,1,LIGHT,3,MODERATELY INCLINED
a01-091u.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,6,IRREGULAR
f04-061.png,2,STRAIGHT,1,NARROW,1,SMALL,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
c03-084d.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,1,SMALL,2,MEDIUM,3,MODERATELY INCLINED
c03-087c.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,5,STRAIGHT
g06-026l.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
l07-187.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
c03-094e.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,6,IRREGULAR
a02-017.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
b01-089.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,2,MEDIUM,6,IRREGULAR
b04-187.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
n04-015.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,6,IRREGULAR
c06-027.png,0,DESCENDING,1,NARROW,2,MEDIUM,0,BIG,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
g06-031p.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
d04-058.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
b01-049.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
g06-045p.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
a03-063.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
n06-186.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,4,EXTREMELY INCLINED
j06-026.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,2,A LITTLE INCLINED
b04-075.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
m02-048.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
g07-003a.png,1,ASCENDING,0,MEDIUM OR BIGGER,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,5,STRAIGHT
g03-064.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
g06-011o.png,2,STRAIGHT,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,1,LIGHT,4,EXTREMELY INCLINED
a01-011x.png,2,STRAIGHT,1,NARROW,2,MEDIUM,1,SMALL,1,SMALL,1,LIGHT,2,A LITTLE INCLINED
k04-110.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,6,IRREGULAR
b04-128.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,5,STRAIGHT
g07-000b.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
p03-033.png,2,STRAIGHT,0,MEDIUM OR BIGGER,2,MEDIUM,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
g06-050a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
k04-093.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
h07-075a.png,1,ASCENDING,1,NARROW,0,BIG,0,BIG,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
h07-066a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
r03-030.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,6,IRREGULAR
a04-099.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
g06-026o.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
d06-111.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,0,HEAVY,2,A LITTLE INCLINED
c02-082.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
h07-054a.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
g06-031f.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
b04-040.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,0,HEAVY,2,A LITTLE INCLINED
f04-083.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,1,A LITTLE OR MODERATELY RECLINED
e06-049.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,3,MODERATELY INCLINED
g07-047.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,0,HEAVY,6,IRREGULAR
m06-067.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,1,A LITTLE OR MODERATELY RECLINED
b06-036.png,1,ASCENDING,1,NARROW,2,MEDIUM,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
n06-175.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,4,EXTREMELY INCLINED
k07-185.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,0,BIG,1,LIGHT,5,STRAIGHT
e04-124.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
g06-050g.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,2,MEDIUM,3,MODERATELY INCLINED
a04-035.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
a06-070.png,0,DESCENDING,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,6,IRREGULAR
a05-004.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
c02-012.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
h07-013.png,1,ASCENDING,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,2,MEDIUM,3,MODERATELY INCLINED
m06-042.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,1,A LITTLE OR MODERATELY RECLINED
n04-044.png,2,STRAIGHT,0,MEDIUM OR BIGGER,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,5,STRAIGHT
h07-030a.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,3,MODERATELY INCLINED
e01-059.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
g01-000.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,5,STRAIGHT
g03-032.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
m03-110.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,5,STRAIGHT
b06-019.png,2,STRAIGHT,1,NARROW,0,BIG,1,SMALL,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
l07-190.png,0,DESCENDING,1,NARROW,1,SMALL,2,MEDIUM,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
g06-031l.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
a01-038x.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
c03-096a.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
h07-069.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
e01-025.png,0,DESCENDING,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,2,MEDIUM,2,A LITTLE INCLINED
d04-086.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,5,STRAIGHT
r02-070.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,3,MODERATELY INCLINED
e07-012.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
n01-052.png,2,STRAIGHT,1,NARROW,0,BIG,1,SMALL,1,SMALL,0,HEAVY,6,IRREGULAR
a01-014u.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,6,IRREGULAR
a05-084.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
g06-042f.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
a05-116.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
m01-032.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,3,MODERATELY INCLINED
f07-032a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,0,EXTREMELY RECLINED
b01-004.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,3,MODERATELY INCLINED
g04-017.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,2,MEDIUM,5,STRAIGHT
f04-087.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,5,STRAIGHT
b04-004.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,1,A LITTLE OR MODERATELY RECLINED
e07-105.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
a02-090.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,2,A LITTLE INCLINED
c03-003b.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,1,SMALL,2,MEDIUM,3,MODERATELY INCLINED
c04-004.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
r06-022.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
b05-058.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
c03-003a.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
f07-101a.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,1,SMALL,2,MEDIUM,1,A LITTLE OR MODERATELY RECLINED
r02-146.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
g06-045l.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
l07-138.png,2,STRAIGHT,1,NARROW,0,BIG,2,MEDIUM,2,MEDIUM,1,LIGHT,5,STRAIGHT
h02-017.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
h02-037.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
c03-021a.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,5,STRAIGHT
n04-107.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
d06-076.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,0,HEAVY,2,A LITTLE INCLINED
b04-147.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
j01-063.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,0,HEAVY,3,MODERATELY INCLINED
e01-029.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,2,MEDIUM,6,IRREGULAR
l04-113.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
n04-031.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,1,A LITTLE OR MODERATELY RECLINED
d04-016.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
g07-071a.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,5,STRAIGHT
c04-056.png,0,DESCENDING,0,MEDIUM OR BIGGER,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,MEDIUM,3,MODERATELY INCLINED
e01-014.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
a01-068u.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,6,IRREGULAR
n02-157.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,2,A LITTLE INCLINED
p02-076.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
g06-042a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
h04-055.png,0,DESCENDING,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
e04-095.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
n06-169.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,4,EXTREMELY INCLINED
m01-121.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
f01-066.png,0,DESCENDING,1,NARROW,0,BIG,1,SMALL,1,SMALL,0,HEAVY,2,A LITTLE INCLINED
n03-082.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,2,MEDIUM,2,MEDIUM,5,STRAIGHT
h01-010.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
a01-026x.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
l07-111.png,1,ASCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
r03-096.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
p06-242.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
h05-012.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
e06-026.png,0,DESCENDING,1,NARROW,0,BIG,2,MEDIUM,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
n04-000.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
c03-003c.png,1,ASCENDING,1,NARROW,2,MEDIUM,0,BIG,0,BIG,1,LIGHT,2,A LITTLE INCLINED
m04-012.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
l07-172.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,1,A LITTLE OR MODERATELY RECLINED
f07-084b.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,1,SMALL,1,LIGHT,6,IRREGULAR
m04-190.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,2,A LITTLE INCLINED
c04-128.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,6,IRREGULAR
g07-042.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,0,HEAVY,5,STRAIGHT
l01-065.png,2,STRAIGHT,1,NARROW,1,SMALL,2,MEDIUM,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
c03-021c.png,2,STRAIGHT,1,NARROW,2,MEDIUM,0,BIG,0,BIG,1,LIGHT,6,IRREGULAR
p02-105.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,3,MODERATELY INCLINED
b06-064.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
f03-169.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,6,IRREGULAR
d05-030.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,3,MODERATELY INCLINED
l07-131.png,0,DESCENDING,1,NARROW,0,BIG,2,MEDIUM,1,SMALL,1,LIGHT,5,STRAIGHT
n04-092.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
a03-071.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,6,IRREGULAR
m06-083.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,1,A LITTLE OR MODERATELY RECLINED
m01-131.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,6,IRREGULAR
b02-035.png,1,ASCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
d04-111.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,MEDIUM,6,IRREGULAR
g06-037k.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,2,MEDIUM,5,STRAIGHT
b06-097.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,2,MEDIUM,3,MODERATELY INCLINED
e07-000.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,6,IRREGULAR
f01-070.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,4,EXTREMELY INCLINED
d06-041.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,4,EXTREMELY INCLINED
a06-100.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,2,MEDIUM,3,MODERATELY INCLINED
m04-024.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
g06-011h.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,6,IRREGULAR
n01-009.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
a05-094.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,0,EXTREMELY RECLINED
a04-031.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
b01-084.png,0,DESCENDING,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,2,MEDIUM,6,IRREGULAR
g06-115.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
r06-090.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
g06-011a.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
l01-195.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
k03-117.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,4,EXTREMELY INCLINED
j04-015.png,0,DESCENDING,1,NARROW,2,MEDIUM,0,BIG,1,SMALL,1,LIGHT,2,A LITTLE INCLINED
n04-209.png,0,DESCENDING,1,NARROW,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
e01-050.png,2,STRAIGHT,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,0,BIG,1,LIGHT,5,STRAIGHT
h07-037.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,1,SMALL,1,LIGHT,4,EXTREMELY INCLINED
d04-071.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,2,A LITTLE INCLINED
g07-030.png,1,ASCENDING,0,MEDIUM OR BIGGER,1,SMALL,0,BIG,2,MEDIUM,1,LIGHT,5,STRAIGHT
f02-038.png,2,STRAIGHT,1,NARROW,1,SMALL,0,BIG,0,BIG,1,LIGHT,4,EXTREMELY INCLINED
h02-040.png,2,STRAIGHT,1,NARROW,2,MEDIUM,2,MEDIUM,2,MEDIUM,1,LIGHT,3,MODERATELY INCLINED
