Filename,Baseline,TopMargin,LetterSize,LineSpacing,WordSpacing,PenPressure,SlantAngle,EmotionalStability,WillPower,Modesty,PersonalHarmony,Discipline,Concentration,Communicativeness,SocialIsolation,Slant
d06-076.png,2,1,1,0,2,0,2,1,1,1,0,0,0,0,1,1.0
b04-147.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
j01-063.png,2,1,2,2,1,0,3,1,1,0,0,0,0,0,0,1.0
e01-029.png,2,0,1,0,0,2,6,0,1,1,0,0,0,1,1,3.0
l04-113.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
n04-031.png,2,1,2,2,1,2,1,1,1,0,0,0,0,0,0,0.0
d04-016.png,2,0,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
g07-071a.png,2,1,2,2,2,1,5,1,1,0,1,0,0,0,0,2.0
c04-056.png,0,0,2,2,2,2,3,0,1,1,1,0,0,0,0,1.0
e01-014.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
a01-068u.png,2,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
n02-157.png,0,1,2,2,1,1,2,0,1,0,0,0,0,0,0,1.0
p02-076.png,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0.0
g06-042a.png,2,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
h04-055.png,0,0,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
e04-095.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
n06-169.png,0,1,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
m01-121.png,1,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
f01-066.png,0,1,0,1,1,0,2,0,1,0,0,0,1,0,0,1.0
n03-082.png,2,1,2,0,2,2,5,1,1,0,0,0,0,0,1,2.0
h01-010.png,2,1,1,0,2,2,2,1,1,1,0,0,0,0,1,1.0
a01-026x.png,2,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
l07-111.png,1,1,2,2,2,1,2,1,1,0,1,0,0,0,0,1.0
r03-096.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
p06-242.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
h05-012.png,0,1,1,0,2,1,3,0,1,1,0,0,0,0,1,1.0
e06-026.png,0,1,0,2,2,1,3,0,0,0,1,0,0,0,0,1.0
n04-000.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
c03-003c.png,1,1,2,0,0,1,2,1,1,0,0,0,0,0,1,1.0
m04-012.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
l07-172.png,0,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0.0
f07-084b.png,2,1,1,0,1,1,6,0,1,1,0,1,0,0,1,3.0
m04-190.png,2,1,1,0,2,2,2,1,1,1,0,0,0,0,1,1.0
c04-128.png,0,1,2,2,1,1,6,0,1,0,0,1,0,0,0,3.0
g07-042.png,2,1,2,2,1,0,5,1,1,0,0,0,0,0,0,2.0
l01-065.png,2,1,1,2,2,1,4,0,1,1,1,0,0,0,0,1.0
c03-021c.png,2,1,2,0,0,1,6,0,1,0,0,1,0,0,1,3.0
p02-105.png,2,1,1,0,0,1,3,1,1,1,0,0,0,1,1,1.0
b06-064.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
f03-169.png,0,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
d05-030.png,0,1,2,2,1,2,3,0,1,0,0,0,0,0,0,1.0
l07-131.png,0,1,0,2,1,1,5,0,0,0,0,0,0,0,0,2.0
n04-092.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
a03-071.png,2,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
m06-083.png,2,1,1,0,2,2,1,1,1,1,0,0,0,0,1,0.0
m01-131.png,0,1,2,2,1,2,6,0,1,0,0,1,0,0,0,3.0
b02-035.png,1,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
d04-111.png,2,1,2,2,2,2,6,0,1,0,1,1,0,0,0,3.0
g06-037k.png,2,1,1,0,0,2,5,1,1,1,0,0,0,1,1,2.0
b06-097.png,0,1,1,0,2,2,3,0,1,1,0,0,0,0,1,1.0
e07-000.png,0,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
f01-070.png,0,1,2,2,1,2,4,0,1,0,0,0,0,0,0,1.0
d06-041.png,2,1,2,2,1,2,4,0,1,0,0,0,0,0,0,1.0
a06-100.png,0,1,2,2,1,2,3,0,1,0,0,0,0,0,0,1.0
m04-024.png,2,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
g06-011h.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
n01-009.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
a05-094.png,2,1,1,0,2,1,0,0,1,1,0,0,0,0,1,0.0
a04-031.png,2,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
b01-084.png,0,1,2,2,2,2,6,0,1,0,1,1,0,0,0,3.0
g06-115.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
r06-090.png,0,1,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
g06-011a.png,2,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
l01-195.png,2,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
k03-117.png,2,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
j04-015.png,0,1,2,0,1,1,2,0,1,0,0,0,0,0,1,1.0
n04-209.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
e01-050.png,2,0,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
h07-037.png,2,1,2,2,1,1,4,0,1,0,0,0,0,0,0,1.0
d04-071.png,2,1,2,2,2,1,2,1,1,0,1,0,0,0,0,1.0
g07-030.png,1,0,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
f02-038.png,2,1,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
h02-040.png,2,1,2,2,2,1,3,1,1,0,1,0,0,0,0,1.0
n04-183.png,2,1,2,2,1,0,2,1,1,0,0,0,0,0,0,1.0
n02-037.png,0,1,1,0,0,2,3,0,1,1,0,0,0,1,1,1.0
e02-094.png,0,1,1,0,0,2,2,0,1,1,0,0,0,1,1,1.0
l04-034.png,2,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
l04-012.png,0,1,2,0,2,1,5,0,1,0,0,0,0,0,1,2.0
a06-095.png,2,1,2,2,2,1,3,1,1,0,1,0,0,0,0,1.0
h04-071.png,2,1,0,2,1,2,3,1,1,0,0,0,0,0,0,1.0
m01-125.png,0,1,1,0,2,2,5,0,1,1,0,0,0,0,1,2.0
b04-103.png,0,1,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
a03-017.png,0,1,1,0,0,1,3,0,1,1,0,0,0,1,1,1.0
n04-009.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
f07-069.png,2,1,1,0,1,1,5,1,1,1,0,0,0,0,1,2.0
f02-040.png,1,0,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
e07-072.png,1,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
a01-063x.png,0,1,1,0,0,1,3,0,1,1,0,0,0,1,1,1.0
k04-119.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
r02-089.png,2,1,0,2,1,2,4,0,1,0,0,0,0,0,0,1.0
a02-057.png,2,1,2,2,1,1,6,0,1,0,0,1,0,0,0,3.0
r02-000.png,0,1,1,2,1,1,2,0,1,1,0,0,0,0,0,1.0
b06-056.png,2,1,2,2,2,1,2,1,1,0,1,0,0,0,0,1.0
f03-174.png,2,0,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
g06-037d.png,0,1,1,0,2,2,2,0,1,1,0,0,0,0,1,1.0
k07-122.png,2,1,1,0,1,1,2,1,1,1,0,0,0,0,1,1.0
a03-047.png,2,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
r02-060.png,2,1,2,2,2,1,6,0,1,0,1,1,0,0,0,3.0
h07-060a.png,2,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0.0
h07-037a.png,2,0,2,0,0,2,5,1,1,1,0,0,0,0,1,2.0
n03-097.png,2,1,2,0,1,1,2,1,1,0,0,0,0,0,1,1.0
l01-179.png,2,1,2,2,1,1,6,0,1,0,0,1,0,0,0,3.0
a01-113u.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
e04-058.png,1,1,1,0,2,2,5,1,1,1,0,0,0,0,1,2.0
b04-026.png,0,1,2,2,1,2,6,0,1,0,0,1,0,0,0,3.0
a03-080.png,2,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
b05-074.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
d06-003.png,2,1,1,0,2,0,3,1,1,1,0,0,0,0,1,1.0
d05-008.png,0,1,1,2,2,2,2,0,1,1,1,0,0,0,0,1.0
n06-074.png,2,0,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
p01-155.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
g04-088.png,2,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0.0
a01-026.png,1,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
b02-045.png,0,1,2,2,1,1,2,0,1,0,0,0,0,0,0,1.0
c04-013.png,2,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
c04-156.png,2,1,2,2,2,1,2,1,1,0,1,0,0,0,0,1.0
f02-044.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
k04-061.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
m01-095.png,0,1,2,2,2,1,2,0,1,0,1,0,0,0,0,1.0
n04-190.png,0,1,2,2,1,2,2,0,1,0,0,0,0,0,0,1.0
l04-118.png,2,1,1,0,2,1,0,0,1,1,0,0,0,0,1,0.0
a06-152.png,0,1,2,2,2,1,3,0,1,0,1,0,0,0,0,1.0
a01-000u.png,2,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
c02-035.png,2,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
c03-003d.png,2,1,2,0,2,2,3,1,1,0,0,0,0,0,1,1.0
l04-000.png,2,0,1,0,2,1,6,0,1,1,0,0,0,0,1,3.0
a01-053x.png,2,1,2,2,1,1,3,1,1,0,0,0,0,0,0,1.0
h04-035.png,2,1,1,0,1,1,6,0,1,1,0,1,0,0,1,3.0
k02-076.png,2,0,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
a05-080.png,2,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0.0
h07-078.png,1,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
c02-022.png,1,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
g06-018p.png,0,1,1,0,1,1,5,0,1,1,0,0,0,0,1,2.0
b01-023.png,0,1,0,2,1,2,2,0,1,0,0,0,0,0,0,1.0
a04-103.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
g03-004.png,2,1,0,0,1,2,6,0,1,0,0,1,0,0,1,3.0
c03-016a.png,0,1,2,0,2,1,5,0,1,0,0,0,0,0,1,2.0
g06-031a.png,2,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
j04-094.png,0,1,1,0,0,1,2,0,1,1,0,0,0,1,1,1.0
c02-000.png,2,1,2,2,2,1,6,0,1,0,1,1,0,0,0,3.0
m04-007.png,2,1,1,0,2,2,2,1,1,1,0,0,0,0,1,1.0
g07-000a.png,2,1,2,0,1,2,6,0,1,0,0,1,0,0,1,3.0
a04-019.png,0,1,2,2,1,2,2,0,1,0,0,0,0,0,0,1.0
p03-004.png,0,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
p03-069.png,0,0,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
d04-005.png,0,1,1,0,2,1,1,0,1,1,0,0,0,0,1,0.0
g07-038.png,2,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
e06-053.png,1,1,0,2,1,2,4,0,1,0,0,0,0,0,0,1.0
e02-014.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
g07-014b.png,1,1,1,0,1,1,4,0,1,1,0,0,0,0,1,1.0
h07-000.png,2,1,1,0,2,2,5,1,1,1,0,0,0,0,1,2.0
d01-123.png,2,1,1,0,2,2,2,1,1,1,0,0,0,0,1,1.0
d05-021.png,2,1,2,2,1,2,2,1,1,0,0,0,0,0,0,1.0
f07-028b.png,2,1,2,2,2,2,6,0,1,0,1,1,0,0,0,3.0
g07-084.png,2,1,1,0,1,2,5,1,1,1,0,0,0,0,1,2.0
c06-128.png,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0.0
r02-131.png,0,0,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
a06-039.png,2,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
k02-053.png,2,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0.0
j04-039.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
g06-047f.png,0,1,1,0,2,1,1,0,1,1,0,0,0,0,1,0.0
g07-026a.png,2,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0.0
a06-110.png,2,1,2,0,1,1,3,1,1,0,0,0,0,0,1,1.0
p03-173.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
j01-045.png,2,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
f07-028a.png,2,1,1,0,1,1,5,1,1,1,0,0,0,0,1,2.0
e01-032.png,2,1,1,0,2,2,5,1,1,1,0,0,0,0,1,2.0
e04-127.png,2,0,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
g06-011c.png,0,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
k04-057.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
b03-092.png,0,1,1,0,1,2,5,0,1,1,0,0,0,0,1,2.0
p03-135.png,2,0,2,0,1,1,5,1,1,1,0,0,0,0,1,2.0
g04-036.png,2,0,2,0,2,0,1,1,1,1,0,0,0,0,1,0.0
d04-032.png,2,1,2,2,2,1,5,1,1,0,1,0,0,0,0,2.0
p02-144.png,0,1,2,2,2,1,2,0,1,0,1,0,0,0,0,1.0
r02-078.png,2,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
c01-014.png,1,1,2,2,2,1,2,1,1,0,1,0,0,0,0,1.0
b05-050.png,0,1,2,0,2,0,5,0,1,0,0,0,0,0,1,2.0
g06-026n.png,2,1,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
c03-007a.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
e07-086.png,2,1,1,0,2,2,4,0,1,1,0,0,0,0,1,1.0
a05-121.png,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0
a06-044.png,2,1,0,2,1,2,4,0,1,0,0,0,0,0,0,1.0
p03-047.png,2,0,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
j04-076.png,2,1,2,0,2,1,6,0,1,0,0,1,0,0,1,3.0
b01-122.png,2,1,1,0,2,2,4,0,1,1,0,0,0,0,1,1.0
p03-158.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
f07-000b.png,2,0,2,0,2,2,3,1,1,1,0,0,0,0,1,1.0
e01-102.png,2,1,2,0,2,1,5,1,1,0,0,0,0,0,1,2.0
a02-093.png,1,1,2,2,2,2,2,1,1,0,1,0,0,0,0,1.0
r03-053.png,0,1,1,0,1,1,3,0,1,1,0,0,0,0,1,1.0
l07-181.png,2,1,2,0,2,1,1,1,1,0,0,0,0,0,1,0.0
c04-008.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
p03-185.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
d07-082.png,0,1,2,2,1,2,5,0,1,0,0,0,0,0,0,2.0
a05-058.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
a02-067.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
c03-094d.png,2,0,2,2,2,2,6,0,1,1,1,0,0,0,0,3.0
d06-046.png,2,0,2,2,2,0,3,1,1,1,1,0,0,0,0,1.0
p06-088.png,0,1,2,2,1,2,3,0,1,0,0,0,0,0,0,1.0
k04-126.png,0,1,2,0,2,1,2,0,1,0,0,0,0,0,1,1.0
h07-057a.png,2,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0.0
b06-059.png,0,1,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
n03-103.png,2,0,0,2,1,1,5,1,0,1,0,0,0,0,0,2.0
p03-023.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
g06-031j.png,2,1,2,0,2,2,3,1,1,0,0,0,0,0,1,1.0
f04-024.png,0,1,1,0,1,1,6,0,1,1,0,1,0,0,1,3.0
a03-034.png,2,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
j06-014.png,0,1,2,2,2,1,5,0,1,0,1,0,0,0,0,2.0
l04-026.png,2,0,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
d03-117.png,0,0,1,0,2,1,6,0,1,1,0,0,0,0,1,3.0
j04-035.png,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0
m04-231.png,2,1,1,0,2,2,5,1,1,1,0,0,0,0,1,2.0
m01-149.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
j04-065.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
e01-119.png,2,1,1,0,0,2,5,1,1,1,0,0,0,1,1,2.0
l04-066.png,1,0,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
a02-020.png,1,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
m03-095.png,2,1,2,2,2,2,2,1,1,0,1,0,0,0,0,1.0
r06-041.png,2,1,0,0,2,1,2,1,0,0,0,0,0,0,1,1.0
r06-062.png,0,1,2,2,2,1,2,0,1,0,1,0,0,0,0,1.0
r02-054.png,2,1,2,0,1,1,5,1,1,0,0,0,0,0,1,2.0
c06-058.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
g03-000.png,0,1,2,2,1,0,4,0,1,0,0,0,0,0,0,1.0
r02-003.png,2,1,1,0,2,2,2,1,1,1,0,0,0,0,1,1.0
c04-035.png,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0.0
b01-009.png,2,0,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
p06-047.png,1,1,2,2,2,1,4,0,1,0,1,0,0,0,0,1.0
g06-018k.png,2,1,1,0,2,2,1,1,1,1,0,0,0,0,1,0.0
a06-020.png,2,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0.0
h07-066b.png,0,1,2,0,2,1,6,0,1,0,0,1,0,0,1,3.0
a01-107u.png,1,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
g07-007a.png,2,1,2,2,1,2,5,1,1,0,0,0,0,0,0,2.0
b03-025.png,2,1,1,0,2,2,1,1,1,1,0,0,0,0,1,0.0
j07-009.png,2,0,1,0,2,0,6,0,1,1,0,0,0,0,1,3.0
l01-023.png,2,1,1,2,2,2,1,1,1,1,1,0,0,0,0,0.0
b01-113.png,2,1,1,0,2,2,4,0,1,1,0,0,0,0,1,1.0
c02-056.png,2,1,1,0,2,1,3,1,1,1,0,0,0,0,1,1.0
c03-087d.png,0,1,2,0,2,2,5,0,1,0,0,0,0,0,1,2.0
g06-011r.png,2,1,1,0,1,2,1,1,1,1,0,0,0,0,1,0.0
m04-043.png,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0.0
e01-086.png,2,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
e04-004.png,2,1,2,2,1,2,5,1,1,0,0,0,0,0,0,2.0
n06-163.png,2,1,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
g06-042p.png,2,1,1,0,1,1,5,1,1,1,0,0,0,0,1,2.0
l04-098.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
d06-000.png,2,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
g02-059.png,2,1,2,2,1,1,6,0,1,0,0,1,0,0,0,3.0
f02-020.png,0,1,1,0,2,1,3,0,1,1,0,0,0,0,1,1.0
p03-096.png,2,1,2,2,1,1,6,0,1,0,0,1,0,0,0,3.0
h07-028.png,0,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
l04-071.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
l04-163.png,2,1,2,0,2,2,6,0,1,0,0,1,0,0,1,3.0
n06-140.png,2,0,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
p03-009.png,0,0,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
p01-168.png,0,0,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
r06-011.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
d06-037.png,2,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0.0
b04-202.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
m01-160.png,2,0,1,0,1,1,3,1,1,1,0,0,0,0,1,1.0
g06-050j.png,2,1,2,0,0,2,5,1,1,0,0,0,0,0,1,2.0
b06-027.png,1,0,0,1,1,1,5,1,0,1,0,0,1,0,0,2.0
h02-024.png,2,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
d01-049.png,2,1,2,2,1,2,2,1,1,0,0,0,0,0,0,1.0
g04-095.png,2,1,1,0,2,2,2,1,1,1,0,0,0,0,1,1.0
b06-087.png,0,1,1,0,0,1,3,0,1,1,0,0,0,1,1,1.0
f07-019a.png,2,1,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
f04-079.png,2,1,0,2,1,2,5,1,1,0,0,0,0,0,0,2.0
l01-199.png,2,1,1,0,1,1,4,0,1,1,0,0,0,0,1,1.0
g06-047e.png,0,1,1,0,1,0,6,0,1,1,0,1,0,0,1,3.0
a01-122.png,0,1,2,2,1,2,3,0,1,0,0,0,0,0,0,1.0
g06-026d.png,2,0,1,0,2,2,2,1,1,1,0,0,0,0,1,1.0
k04-099.png,2,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0.0
b04-060.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
g06-089.png,0,1,1,0,0,1,5,0,1,1,0,0,0,1,1,2.0
b03-104.png,0,1,1,0,2,1,3,0,1,1,0,0,0,0,1,1.0
g02-062.png,0,1,1,0,1,0,5,0,1,1,0,0,0,0,1,2.0
c06-011.png,2,1,2,2,2,0,3,1,1,0,1,0,0,0,0,1.0
m03-006.png,2,1,2,2,2,1,6,0,1,0,1,1,0,0,0,3.0
c04-075.png,0,1,1,0,2,1,5,0,1,1,0,0,0,0,1,2.0
g04-081.png,2,0,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
k04-000.png,2,1,2,0,1,1,5,1,1,0,0,0,0,0,1,2.0
f01-135.png,1,1,2,2,2,2,3,1,1,0,1,0,0,0,0,1.0
g07-034.png,2,0,1,0,2,1,5,1,1,1,0,0,0,0,1,2.0
b06-000.png,2,1,1,0,2,2,3,1,1,1,0,0,0,0,1,1.0
r06-018.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
m02-059.png,2,1,2,0,1,1,5,1,1,0,0,0,0,0,1,2.0
b06-100.png,0,1,2,2,0,1,6,0,1,0,0,1,0,0,1,3.0
d06-025.png,2,1,0,2,1,1,3,1,0,0,0,0,0,0,0,1.0
r06-000.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
f04-028.png,0,1,1,0,2,1,6,0,1,1,0,1,0,0,1,3.0
c04-028.png,0,1,1,0,1,2,1,0,1,1,0,0,0,0,1,0.0
g06-037e.png,0,1,1,0,1,0,5,0,1,1,0,0,0,0,1,2.0
a02-111.png,2,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
c04-139.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
p03-087.png,2,1,2,2,1,1,6,0,1,0,0,1,0,0,0,3.0
e06-041.png,2,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
a06-124.png,0,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
a02-008.png,0,1,1,0,2,1,3,0,1,1,0,0,0,0,1,1.0
g06-047c.png,2,0,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
a04-072.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
e07-076.png,2,1,1,0,2,0,5,1,1,1,0,0,0,0,1,2.0
e01-022.png,2,1,2,2,2,0,3,1,1,0,1,0,0,0,0,1.0
f02-076.png,2,1,1,0,0,2,6,0,1,1,0,1,0,1,1,3.0
m06-019.png,2,1,1,0,0,1,4,0,1,1,0,0,0,1,1,1.0
c04-150.png,2,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0.0
n02-049.png,2,1,2,0,2,1,5,1,1,0,0,0,0,0,1,2.0
g06-026j.png,0,1,1,0,2,2,5,0,1,1,0,0,0,0,1,2.0
l01-187.png,2,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
e04-008.png,2,1,2,2,1,2,6,0,1,0,0,1,0,0,0,3.0
a05-025.png,1,0,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
c03-007d.png,2,1,2,0,2,2,5,1,1,0,0,0,0,0,1,2.0
d04-121.png,2,1,1,0,1,1,6,0,1,1,0,1,0,0,1,3.0
g02-073.png,0,1,1,0,2,1,3,0,1,1,0,0,0,0,1,1.0
n03-126.png,2,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
g03-040.png,0,1,0,2,1,2,2,0,1,0,0,0,0,0,0,1.0
l04-043.png,0,1,1,0,0,1,3,0,1,1,0,0,0,1,1,1.0
j06-022.png,0,1,1,0,2,1,2,0,1,1,0,0,0,0,1,1.0
g04-068.png,1,1,1,2,1,1,5,1,1,1,0,0,0,0,0,2.0
n02-040.png,0,1,2,2,1,1,3,0,1,0,0,0,0,0,0,1.0
a02-012.png,0,1,2,2,2,1,5,0,1,0,1,0,0,0,0,2.0
r06-049.png,0,1,2,2,2,1,2,0,1,0,1,0,0,0,0,1.0
l07-052.png,0,1,1,0,2,2,6,0,1,1,0,1,0,0,1,3.0
c04-039.png,0,1,1,0,0,1,6,0,1,1,0,1,0,1,1,3.0
k04-017.png,2,1,1,0,2,1,2,1,1,1,0,0,0,0,1,1.0
r06-070.png,2,1,2,2,2,1,2,1,1,0,1,0,0,0,0,1.0
c03-096c.png,2,1,2,0,2,1,5,1,1,0,0,0,0,0,1,2.0
d04-008.png,2,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0.0
m06-076.png,0,1,1,0,2,2,1,0,1,1,0,0,0,0,1,0.0
n02-120.png,0,1,1,0,2,1,4,0,1,1,0,0,0,0,1,1.0
m01-084.png,2,1,1,0,2,1,1,1,1,1,0,0,0,0,1,0.0
g06-096.png,2,1,1,0,0,1,5,1,1,1,0,0,0,1,1,2.0
a02-062.png,2,1,2,2,1,1,2,1,1,0,0,0,0,0,0,1.0
m04-209.png,2,1,1,0,2,2,2,1,1,1,0,0,0,0,1,1.0
g05-094.png,0,1,1,0,2,1,1,0,1,1,0,0,0,0,1,0.0
g06-050o.png,2,1,2,2,2,1,4,0,1,0,1,0,0,0,0,1.0
p02-115.png,2,1,2,0,2,1,3,1,1,0,0,0,0,0,1,1.0
